0.9237021984,0.8244023083,0.7194244604,0.8,0.5263157895,0.5,0.6666666667,0.4444444444,1
0.9139932365,0.8561643836,0.6711409396,0.6896551724,1,0.5714285714,1,0.6666666667,1
0.9232757825,0.8779631255,0.8,0.9523809524,0.6666666667,0.8,0.6666666667,0.4444444444,1
0.9263547939,0.8741258741,0.7194244604,0.6451612903,0.9090909091,0.5714285714,0.6666666667,0.4444444444,1
0.9016319538,0.8298755187,0.7299270073,0.7692307692,0.6666666667,0.8,1,0.6666666667,1
0.9194556822,0.8305647841,0.7575757576,0.6060606061,0.8333333333,1,0.6666666667,0.4444444444,1
0.9248127254,0.8467400508,0.7407407407,0.8333333333,0.9090909091,0.6666666667,0.6666666667,0.4444444444,1
0.919878576,0.8764241893,0.7142857143,0.7142857143,0.9090909091,0.8,1,0.6666666667,1
0.9073586789,0.8403361345,0.8928571429,0.7142857143,0.4347826087,0.8,1,0.6666666667,1
0.9236168837,0.8635578584,0.7575757576,0.8,0.7142857143,0.8,0.6666666667,0.4444444444,1
0.9298865538,0.8865248227,0.8130081301,0.7407407407,0.5555555556,0.5714285714,0.6666666667,0.4444444444,1
0.9199632015,0.8077544426,0.7407407407,0.6060606061,0.8333333333,1,0.6666666667,0.4444444444,1
0.9082652134,0.8591065292,0.8196721311,0.8333333333,0.5555555556,0.3076923077,0.4,0.2666666667,1
0.9243852838,0.8733624454,0.7246376812,0.6451612903,0.7142857143,0.8,0.6666666667,0.4444444444,1
0.9133254178,0.8802816901,0.826446281,0.6896551724,0.9090909091,0.8,1,0.6666666667,1
0.9254974549,0.8673026886,0.7246376812,0.6060606061,0.7142857143,1,1,0.6666666667,1
0.9250693802,0.8756567426,0.7142857143,0.7407407407,0.5555555556,0.6666666667,1,0.6666666667,1
0.9143275121,0.8547008547,0.8333333333,0.7142857143,0.7142857143,0.5714285714,0.4,0.2666666667,1
0.9163383121,0.8460236887,0.8196721311,0.9090909091,0.7692307692,0.6666666667,1,0.6666666667,1
0.9197093718,0.7942811755,0.8130081301,0.5128205128,0.5555555556,0.8,0.6666666667,0.4444444444,1
0.9118263883,0.8547008547,0.8849557522,0.7407407407,0.4,0.6666666667,1,0.6666666667,1
0.9220839096,0.8424599832,0.8130081301,0.8,0.8333333333,0.5,0.2222222222,0.1481481481,1
0.9278159213,0.853970965,0.8547008547,0.7692307692,0.5263157895,0.3076923077,1,0.6666666667,1
0.9276437848,0.8389261745,0.8333333333,0.6896551724,0.625,0.3333333333,0.6666666667,0.4444444444,1
0.9220839096,0.872600349,0.7936507937,0.6896551724,0.5,0.8,1,0.6666666667,1
0.9203865624,0.78125,0.7633587786,0.5555555556,0.8333333333,0.8,0.6666666667,0.4444444444,1
0.9031791908,0.8156606852,0.8130081301,0.6896551724,0.8333333333,0.5,0.5,0.3333333333,1
0.9183579759,0.8718395815,0.7352941176,0.5405405405,0.7692307692,1,1,0.6666666667,1
0.919878576,0.8547008547,0.6896551724,0.8695652174,0.5882352941,0.6666666667,1,0.6666666667,1
0.9180207473,0.8658008658,0.8130081301,0.7692307692,0.7142857143,1,1,0.6666666667,1
0.9288500836,0.8143322476,0.826446281,0.7407407407,0.8333333333,0.6666666667,0.6666666667,0.4444444444,1
0.9236168837,0.8547008547,0.7462686567,0.8,0.7142857143,1,1,0.6666666667,1
0.9075233687,0.8244023083,0.8,0.7407407407,0.4761904762,0.6666666667,0.6666666667,0.4444444444,1
0.9065361255,0.8110300081,0.7633587786,0.4545454545,0.9090909091,1,0.5,0.3333333333,1
0.9082652134,0.8857395926,0.7352941176,0.7142857143,0.625,0.5714285714,1,0.6666666667,1
0.9093389106,0.8733624454,0.6329113924,0.9523809524,0.7142857143,1,1,0.6666666667,1
0.9302325581,0.8865248227,0.8474576271,0.7692307692,0.7142857143,0.5714285714,0.5,0.3333333333,1
0.9176837662,0.8445945946,0.6756756757,0.3921568627,0.5263157895,1,1,0.6666666667,1
0.9195402299,0.8764241893,0.7042253521,0.5405405405,0.4545454545,0.4,1,0.6666666667,1
0.9258402,0.8650519031,0.8064516129,0.7407407407,0.9090909091,1,1,0.6666666667,1
0.904159132,0.8503401361,0.7299270073,0.8,0.625,1,0.5,0.3333333333,1
0.9186110601,0.8532423208,0.7462686567,0.7407407407,1,1,1,0.6666666667,1
0.9231053263,0.8503401361,0.625,0.625,0.4545454545,0.8,0.4,0.2666666667,1
0.9076057361,0.8532423208,0.7633587786,0.487804878,0.7692307692,0.6666666667,0.4,0.2666666667,1
0.9186954525,0.8532423208,0.8547008547,0.6896551724,0.6666666667,1,0.5,0.3333333333,1
0.9121590805,0.8613264427,0.6666666667,0.9090909091,0.6666666667,1,0.2857142857,0.1904761905,1
0.9186954525,0.8787346221,0.7246376812,0.6060606061,0.3846153846,0.5714285714,0.5,0.3333333333,1
0.9015506671,0.8802816901,0.8403361345,0.7692307692,0.6666666667,0.4444444444,1,0.6666666667,1
0.9214891264,0.8741258741,0.7936507937,0.5263157895,0.7692307692,0.8,1,0.6666666667,1
0.9118263883,0.8771929825,0.8620689655,0.5405405405,0.7142857143,0.6666666667,1,0.6666666667,1
0.9237021984,0.8312551953,0.7092198582,0.7142857143,1,1,0.6666666667,0.4444444444,1
0.9285051068,0.8554319932,0.7874015748,0.7692307692,0.5555555556,1,1,0.6666666667,1
0.9201324991,0.8361204013,0.7194244604,0.7692307692,0.3846153846,1,0.6666666667,0.4444444444,1
0.9194556822,0.8695652174,0.6211180124,0.7692307692,0.8333333333,0.8,0.4,0.2666666667,1
0.9127418766,0.8568980291,0.7751937984,0.5882352941,0.7142857143,1,1,0.6666666667,1
0.9181893306,0.8620689655,0.9090909091,0.8333333333,0.5882352941,0.6666666667,1,0.6666666667,1
0.9153318078,0.8510638298,0.8695652174,0.5714285714,0.7692307692,0.5,1,0.6666666667,1
0.912825194,0.837520938,0.6802721088,0.7407407407,0.5555555556,0.8,1,0.6666666667,1
0.9212344542,0.8298755187,0.8403361345,0.6060606061,0.8333333333,0.5714285714,1,0.6666666667,1
0.9132420091,0.8613264427,0.78125,0.6666666667,0.6666666667,0.8,1,0.6666666667,1
0.9176837662,0.8628127696,0.8928571429,0.6896551724,0.8333333333,1,1,0.6666666667,1
0.912825194,0.8503401361,0.6578947368,0.5714285714,0.7142857143,0.6666666667,0.5,0.3333333333,1
0.9255831174,0.884173298,0.7751937984,0.7692307692,0.7142857143,1,0.5,0.3333333333,1
0.9165902841,0.8568980291,0.6849315068,0.5555555556,0.6666666667,0.8,1,0.6666666667,1
0.904159132,0.8169934641,0.7692307692,0.7692307692,0.5882352941,1,1,0.6666666667,1
0.9039956608,0.8628127696,0.8547008547,0.5128205128,0.5882352941,0.5714285714,1,0.6666666667,1
0.9194556822,0.8576329331,0.7575757576,0.7142857143,0.4761904762,0.5714285714,1,0.6666666667,1
0.9232757825,0.884173298,0.7299270073,0.7407407407,0.8333333333,0.5,0.4,0.2666666667,1
0.9216589862,0.8431703204,0.8695652174,0.6896551724,0.6666666667,0.8,1,0.6666666667,1
0.9105809506,0.8045052293,0.7633587786,0.5128205128,0.7692307692,0.8,1,0.6666666667,1
0.9274717121,0.8583690987,0.7751937984,0.8695652174,0.625,0.5714285714,0.6666666667,0.4444444444,1
0.9152480322,0.8857395926,0.7407407407,0.4347826087,0.6666666667,1,0.2857142857,0.1904761905,1
0.9126585744,0.852514919,0.8,0.7407407407,0.5555555556,1,1,0.6666666667,1
0.9239582371,0.8568980291,0.78125,0.7142857143,0.4,0.8,1,0.6666666667,1
0.9067005168,0.8460236887,0.7352941176,0.6666666667,0.625,0.6666666667,1,0.6666666667,1
0.9174311927,0.8628127696,0.7142857143,0.7692307692,0.4761904762,0.3076923077,1,0.6666666667,1
0.9186110601,0.8928571429,0.7936507937,0.5882352941,0.5555555556,0.5714285714,0.5,0.3333333333,1
0.92140422,0.8554319932,0.7246376812,0.6451612903,0.6666666667,1,1,0.6666666667,1
0.9105809506,0.9074410163,0.6369426752,0.5714285714,0.5263157895,0.5,1,0.6666666667,1
0.9275577405,0.8620689655,0.7936507937,0.7692307692,0.6666666667,0.8,1,0.6666666667,1
0.9048136084,0.8467400508,0.7142857143,0.7692307692,0.625,0.3333333333,1,0.6666666667,1
0.9293680297,0.826446281,0.8130081301,0.4444444444,0.5,0.5,1,0.6666666667,1
0.9045680687,0.7867820614,0.7462686567,0.6060606061,0.4545454545,0.8,1,0.6666666667,1
0.93057882,0.8787346221,0.7633587786,0.4545454545,0.5882352941,0.5714285714,1,0.6666666667,1
0.9119095386,0.8503401361,0.7518796992,0.8333333333,0.6666666667,1,1,0.6666666667,1
0.9306654258,0.8424599832,0.8547008547,0.7142857143,0.5882352941,1,0.6666666667,0.4444444444,1
0.9234463016,0.8368200837,0.6802721088,0.6451612903,0.7142857143,1,1,0.6666666667,1
0.9291953169,0.8431703204,0.6896551724,0.7692307692,0.7142857143,0.8,0.5,0.3333333333,1
0.9143275121,0.8382229673,0.78125,0.5405405405,0.4347826087,0.8,0.6666666667,0.4444444444,1
0.9342301943,0.8554319932,0.7751937984,0.6060606061,0.7142857143,0.8,1,0.6666666667,1
0.9099181074,0.8474576271,0.8130081301,0.9090909091,0.8333333333,1,1,0.6666666667,1
0.9220839096,0.8481764207,0.6172839506,0.6666666667,0.625,0.5714285714,1,0.6666666667,1
0.9119927041,0.8718395815,0.8403361345,0.8,0.5882352941,0.5,1,0.6666666667,1
0.9263547939,0.8403361345,0.7352941176,0.5,0.4,0.2857142857,1,0.6666666667,1
0.9289363679,0.8826125331,0.8849557522,0.8695652174,0.7692307692,0.3636363636,1,0.6666666667,1
0.9175153684,0.8695652174,0.7575757576,0.3773584906,0.6666666667,1,1,0.6666666667,1
0.9180207473,0.8156606852,0.8474576271,0.5882352941,0.625,1,1,0.6666666667,1
0.9089256499,0.8354218881,0.8333333333,0.7692307692,0.7692307692,0.8,0.6666666667,0.4444444444,1
0.9214891264,0.849617672,0.8771929825,0.6896551724,0.6666666667,0.5,1,0.6666666667,1
0.905469033,0.8748906387,0.7874015748,0.7692307692,0.5263157895,0.4444444444,0.6666666667,0.4444444444,1
0.9251549635,0.8628127696,0.826446281,0.8,0.7692307692,0.8,1,0.6666666667,1
0.9110787172,0.8368200837,0.8333333333,0.625,0.5263157895,0.3636363636,0.6666666667,0.4444444444,1
0.9228497601,0.8802816901,0.8695652174,0.7407407407,0.625,0.8,1,0.6666666667,1
0.9192866336,0.8467400508,0.8196721311,0.5555555556,0.7142857143,0.5,1,0.6666666667,1
0.9195402299,0.8643042351,0.6896551724,0.7142857143,0.5882352941,0.8,1,0.6666666667,1
0.9243852838,0.8703220191,0.8,0.7692307692,0.9090909091,0.4,0.6666666667,0.4444444444,1
0.9227646027,0.884173298,0.7407407407,0.7407407407,0.6666666667,0.6666666667,0.6666666667,0.4444444444,1
0.9134088418,0.8403361345,0.826446281,0.7142857143,0.7142857143,0.6666666667,1,0.6666666667,1
0.9107468124,0.826446281,0.8196721311,0.5882352941,0.8333333333,0.6666666667,0.6666666667,0.4444444444,1
0.9184423218,0.853970965,0.6944444444,0.6896551724,0.7142857143,1,1,0.6666666667,1
0.9227646027,0.8865248227,0.7874015748,0.5263157895,0.3125,0.6666666667,0.25,0.1666666667,1
0.9017132552,0.8257638315,0.7407407407,0.8333333333,0.7692307692,0.4,1,0.6666666667,1
0.9286775632,0.8354218881,0.6666666667,0.7692307692,0.9090909091,1,1,0.6666666667,1
0.9095043201,0.8620689655,0.9174311927,0.4761904762,0.5,0.6666666667,1,0.6666666667,1
0.9152480322,0.8481764207,0.7299270073,0.8695652174,0.7692307692,0.5714285714,1,0.6666666667,1
0.9248127254,0.8710801394,0.7874015748,0.5263157895,0.4545454545,0.8,1,0.6666666667,1
0.9230201218,0.8438818565,0.7142857143,0.4651162791,0.3846153846,0.8,1,0.6666666667,1
0.91000091,0.8733624454,0.7092198582,0.7407407407,0.8333333333,0.6666666667,1,0.6666666667,1
0.9201324991,0.8643042351,0.6134969325,0.8,0.7692307692,1,1,0.6666666667,1
0.9132420091,0.814995925,0.8064516129,0.5128205128,0.6666666667,0.8,0.5,0.3333333333,1
0.9237021984,0.8203445447,0.78125,0.7692307692,1,0.5,1,0.6666666667,1
0.9157509158,0.872600349,0.8130081301,0.6666666667,0.7142857143,0.6666666667,1,0.6666666667,1
0.9250693802,0.872600349,0.6666666667,0.5128205128,0.5882352941,1,1,0.6666666667,1
0.9254974549,0.8333333333,0.7518796992,0.7407407407,0.9090909091,0.5,0.6666666667,0.4444444444,1
0.9205560158,0.8431703204,0.8547008547,0.5555555556,0.8333333333,0.8,1,0.6666666667,1
0.8976660682,0.8064516129,0.5617977528,0.5882352941,0.625,0.6666666667,0.6666666667,0.4444444444,1
0.9279881218,0.8481764207,0.8,0.7142857143,0.8333333333,0.6666666667,1,0.6666666667,1
0.9247272055,0.8554319932,0.6896551724,0.3773584906,0.6666666667,0.8,1,0.6666666667,1
0.9100837277,0.8354218881,0.7462686567,0.6666666667,0.5,0.8,0.5,0.3333333333,1
0.9133254178,0.8257638315,0.7518796992,0.9090909091,1,0.6666666667,1,0.6666666667,1
0.9260974254,0.8547008547,0.8,0.8333333333,0.7692307692,0.8,0.4,0.2666666667,1
0.9199632015,0.8802816901,0.8064516129,0.3921568627,0.4166666667,0.6666666667,1,0.6666666667,1
0.92140422,0.8403361345,0.8196721311,0.5263157895,0.625,0.5,1,0.6666666667,1
0.9038322487,0.8474576271,0.7462686567,0.6060606061,0.6666666667,1,1,0.6666666667,1
0.9191176471,0.8554319932,0.7299270073,0.7692307692,0.7142857143,0.8,1,0.6666666667,1
0.9286775632,0.8826125331,0.7299270073,0.625,0.9090909091,1,1,0.6666666667,1
0.9165902841,0.8650519031,0.8333333333,0.6896551724,0.7692307692,0.6666666667,1,0.6666666667,1
0.9157509158,0.8620689655,0.7692307692,0.8695652174,0.625,0.3636363636,0.6666666667,0.4444444444,1
0.9153318078,0.8718395815,0.6756756757,0.8333333333,0.6666666667,0.4,0.4,0.2666666667,1
0.9170946442,0.8291873964,0.7692307692,0.8333333333,1,0.5,1,0.6666666667,1
0.9087604507,0.8382229673,0.7936507937,0.487804878,0.5555555556,0.5,1,0.6666666667,1
0.9237021984,0.8795074758,0.8474576271,0.6060606061,0.9090909091,0.2352941176,1,0.6666666667,1
0.9166743056,0.8650519031,0.6802721088,0.6896551724,0.7142857143,1,1,0.6666666667,1
0.9160864786,0.8936550492,0.6944444444,0.5882352941,0.8333333333,0.6666666667,0.5,0.3333333333,1
0.9181893306,0.8305647841,0.7142857143,0.8695652174,0.7142857143,0.5714285714,1,0.6666666667,1
0.9181050312,0.8298755187,0.7692307692,0.8333333333,0.6666666667,0.5714285714,0.6666666667,0.4444444444,1
0.9113278046,0.849617672,0.7692307692,0.6666666667,0.6666666667,0.5714285714,1,0.6666666667,1
0.9272137228,0.8576329331,0.7751937984,0.9090909091,0.625,0.6666666667,1,0.6666666667,1
0.9190331771,0.8992805755,0.7142857143,0.5882352941,0.9090909091,0.6666666667,0.3333333333,0.2222222222,1
0.9188642837,0.8568980291,0.826446281,0.6060606061,0.7142857143,0.8,1,0.6666666667,1
0.8947745168,0.8568980291,0.6756756757,0.7692307692,0.9090909091,1,0.5,0.3333333333,1
0.9150805271,0.8583690987,0.7518796992,0.8695652174,0.6666666667,0.8,1,0.6666666667,1
0.9238728751,0.8688097307,0.7142857143,0.6896551724,0.7142857143,0.8,1,0.6666666667,1
0.9073586789,0.8503401361,0.826446281,0.9523809524,0.9090909091,0.6666666667,1,0.6666666667,1
0.9260974254,0.8547008547,0.7874015748,0.5263157895,0.5882352941,0.4444444444,1,0.6666666667,1
0.9218289086,0.8576329331,0.8403361345,0.6666666667,0.625,1,0.5,0.3333333333,1
0.9241290084,0.8312551953,0.8130081301,0.7407407407,0.7692307692,0.2857142857,1,0.6666666667,1
0.9284189026,0.8912655971,0.8849557522,0.5128205128,0.4166666667,1,1,0.6666666667,1
0.897827258,0.8291873964,0.8130081301,0.7692307692,0.9090909091,1,1,0.6666666667,1
0.9224241306,0.8673026886,0.8196721311,0.6451612903,0.625,0.8,1,0.6666666667,1
0.9089256499,0.8474576271,0.6134969325,0.5405405405,0.5263157895,0.8,1,0.6666666667,1
0.9250693802,0.8673026886,0.7751937984,0.7142857143,0.8333333333,0.5714285714,0.5,0.3333333333,1
0.9140767824,0.8561643836,0.7633587786,0.4761904762,0.4,0.5714285714,0.6666666667,0.4444444444,1
0.9118263883,0.8576329331,0.8620689655,0.8695652174,0.4347826087,1,0.4,0.2666666667,1
0.9159186664,0.8424599832,0.641025641,0.6451612903,0.7142857143,1,0.6666666667,0.4444444444,1
0.9188642837,0.8481764207,0.7299270073,0.7142857143,0.4,0.8,1,0.6666666667,1
0.9247272055,0.8488964346,0.7633587786,0.7407407407,0.5263157895,0.6666666667,1,0.6666666667,1
0.915164272,0.8650519031,0.7874015748,0.7407407407,0.5555555556,0.4444444444,0.6666666667,0.4444444444,1
0.9136592051,0.7558578987,0.7633587786,0.8695652174,0.7142857143,0.5,1,0.6666666667,1
0.9201324991,0.8517887564,0.6944444444,0.5882352941,0.5,0.5714285714,1,0.6666666667,1
0.9244707405,0.8389261745,0.8403361345,0.7142857143,0.5882352941,0.6666666667,1,0.6666666667,1
0.9278159213,0.8038585209,0.7092198582,0.8695652174,0.5555555556,0.6666666667,0.5,0.3333333333,1
0.9145783794,0.8756567426,0.6849315068,0.6666666667,0.5555555556,1,0.6666666667,0.4444444444,1
0.9210647509,0.852514919,0.7751937984,0.7407407407,0.7692307692,1,1,0.6666666667,1
0.9163383121,0.7949125596,0.7575757576,0.9523809524,0.5882352941,0.5714285714,1,0.6666666667,1
0.9288500836,0.8650519031,0.8064516129,0.8,0.5882352941,0.8,1,0.6666666667,1
0.9239582371,0.7886435331,0.6993006993,0.625,0.9090909091,0.6666666667,0.6666666667,0.4444444444,1
0.9324878777,0.8658008658,0.6944444444,0.8333333333,0.4761904762,1,0.6666666667,0.4444444444,1
0.9165062781,0.8591065292,0.6756756757,0.9090909091,0.625,1,0.6666666667,0.4444444444,1
0.9222539887,0.8818342152,0.7407407407,0.4761904762,0.4,0.5714285714,1,0.6666666667,1
0.8989572096,0.8748906387,0.6896551724,0.6896551724,0.625,0.6666666667,0.6666666667,0.4444444444,1
0.9074410163,0.8710801394,0.7874015748,0.7692307692,0.8333333333,1,0.5,0.3333333333,1
0.9161704077,0.8849557522,0.6993006993,0.5555555556,0.7142857143,1,1,0.6666666667,1
0.9229349331,0.8748906387,0.78125,0.8,0.5555555556,0.6666666667,1,0.6666666667,1
0.9213193293,0.8613264427,0.7246376812,0.8,0.8333333333,1,1,0.6666666667,1
0.920301859,0.8410428932,0.7042253521,0.7407407407,0.8333333333,0.5714285714,1,0.6666666667,1
0.9124920157,0.8460236887,0.6369426752,0.7407407407,0.7692307692,0.5,1,0.6666666667,1
0.9174311927,0.8271298594,0.7874015748,0.4761904762,0.5882352941,0.8,1,0.6666666667,1
0.9147457007,0.8305647841,0.6060606061,0.7142857143,0.7142857143,0.8,1,0.6666666667,1
0.9250693802,0.8928571429,0.8771929825,0.6060606061,0.8333333333,0.8,0.5,0.3333333333,1
0.92089511,0.8849557522,0.6944444444,0.625,1,0.6666666667,1,0.6666666667,1
0.9173470324,0.8605851979,0.7462686567,0.7407407407,0.4166666667,0.3636363636,0.2857142857,0.1904761905,1
0.9202171713,0.8665511265,0.7462686567,0.7692307692,0.7692307692,0.5714285714,0.3333333333,0.2222222222,1
0.9109127346,0.8665511265,0.7633587786,0.7692307692,0.4545454545,0.6666666667,1,0.6666666667,1
0.9199632015,0.8424599832,0.78125,0.7142857143,1,1,0.6666666667,0.4444444444,1
0.9207255317,0.8849557522,0.8695652174,0.8333333333,0.7142857143,1,1,0.6666666667,1
0.9169264625,0.8710801394,0.8,0.6451612903,0.6666666667,0.5714285714,1,0.6666666667,1
0.9149130833,0.8438818565,0.7751937984,0.5405405405,0.7692307692,1,1,0.6666666667,1
0.9164222874,0.8650519031,0.7042253521,0.8,0.6666666667,1,1,0.6666666667,1
0.9220839096,0.8210180624,0.8064516129,0.7692307692,0.625,1,1,0.6666666667,1
0.9085127646,0.8650519031,0.7936507937,0.5,0.4761904762,1,1,0.6666666667,1
0.9117432531,0.7987220447,0.7194244604,0.6666666667,0.4,1,1,0.6666666667,1
0.9129918744,0.8779631255,0.7352941176,0.6896551724,0.9090909091,1,1,0.6666666667,1
0.9082652134,0.8312551953,0.8064516129,0.8,0.6666666667,1,1,0.6666666667,1
0.931185399,0.8481764207,0.8,0.8333333333,0.4761904762,1,1,0.6666666667,1
0.9168423948,0.8389261745,0.78125,0.8,0.6666666667,0.5714285714,1,0.6666666667,1
0.9252405625,0.8488964346,0.7936507937,0.8,0.8333333333,1,0.6666666667,0.4444444444,1
0.9253261775,0.8733624454,0.7462686567,0.6666666667,0.7692307692,1,1,0.6666666667,1
0.9204712813,0.872600349,0.6993006993,0.7407407407,0.6666666667,0.8,1,0.6666666667,1
0.9184423218,0.8038585209,0.6578947368,0.7692307692,0.5,1,0.6666666667,0.4444444444,1
0.9239582371,0.8665511265,0.8547008547,0.6896551724,0.8333333333,1,1,0.6666666667,1
0.9083477155,0.8583690987,0.6993006993,0.7407407407,0.8333333333,0.5,0.6666666667,0.4444444444,1
0.9239582371,0.872600349,0.6944444444,0.5882352941,0.8333333333,0.8,1,0.6666666667,1
0.9171787581,0.8298755187,0.8196721311,0.6896551724,0.8333333333,0.6666666667,1,0.6666666667,1
0.9227646027,0.8635578584,0.6756756757,0.6451612903,0.5555555556,0.8,0.5,0.3333333333,1
0.9180207473,0.8271298594,0.7575757576,0.5882352941,0.303030303,1,1,0.6666666667,1
0.9085127646,0.8431703204,0.8620689655,0.6896551724,0.25,0.8,0.6666666667,0.4444444444,1
0.9170105456,0.900090009,0.7874015748,0.6060606061,0.625,0.5714285714,0.6666666667,0.4444444444,1
0.9235315848,0.8576329331,0.8064516129,0.7692307692,0.625,0.3076923077,1,0.6666666667,1
0.9265264523,0.8453085376,0.5494505495,0.7142857143,0.625,0.6666666667,1,0.6666666667,1
0.9181050312,0.8361204013,0.6622516556,0.625,0.7692307692,0.8,1,0.6666666667,1
0.9101665605,0.8873114463,0.7874015748,0.5405405405,0.9090909091,0.8,1,0.6666666667,1
0.9165902841,0.849617672,0.7633587786,0.6666666667,0.625,0.5714285714,0.5,0.3333333333,1
0.9107468124,0.8635578584,0.6134969325,0.487804878,0.4166666667,0.3636363636,0.6666666667,0.4444444444,1
0.9203865624,0.826446281,0.5780346821,0.5714285714,0.4545454545,0.4444444444,1,0.6666666667,1
0.911410864,0.8643042351,0.78125,0.8,0.8333333333,1,0.5,0.3333333333,1
0.9235315848,0.8628127696,0.9259259259,0.5882352941,1,0.6666666667,0.6666666667,0.4444444444,1
0.9301460329,0.8532423208,0.8403361345,0.7142857143,0.8333333333,0.6666666667,1,0.6666666667,1
0.9181893306,0.8857395926,0.8695652174,0.6451612903,0.7142857143,0.8,1,0.6666666667,1
0.9233610342,0.8368200837,0.6622516556,0.6666666667,0.3571428571,0.6666666667,1,0.6666666667,1
0.9213193293,0.8431703204,0.78125,0.625,0.7692307692,1,0.6666666667,0.4444444444,1
0.9154994049,0.849617672,0.7042253521,0.6666666667,0.6666666667,0.2,1,0.6666666667,1
0.9227646027,0.8354218881,0.7092198582,0.6896551724,0.7142857143,0.3333333333,0.6666666667,0.4444444444,1
0.928591327,0.8045052293,0.7936507937,0.9090909091,0.625,0.8,0.6666666667,0.4444444444,1
0.9071940488,0.8110300081,0.78125,0.5882352941,0.7692307692,1,1,0.6666666667,1
0.9119095386,0.8547008547,0.826446281,0.625,0.8333333333,0.5,1,0.6666666667,1
0.9265264523,0.8312551953,0.7751937984,0.9090909091,0.8333333333,1,1,0.6666666667,1
0.9164222874,0.8650519031,0.7633587786,0.6060606061,0.4347826087,0.8,1,0.6666666667,1
0.9242144177,0.8703220191,0.8333333333,0.6451612903,0.5882352941,0.6666666667,1,0.6666666667,1
0.9196247931,0.8605851979,0.8474576271,0.9090909091,0.9090909091,0.6666666667,1,0.6666666667,1
0.9167583425,0.8818342152,0.7042253521,0.6896551724,0.7692307692,0.8,1,0.6666666667,1
0.9030976249,0.786163522,0.78125,0.8333333333,0.625,0.2857142857,1,0.6666666667,1
0.9254974549,0.8818342152,0.6944444444,0.5263157895,0.4347826087,1,0.6666666667,0.4444444444,1
0.9186110601,0.8658008658,0.6993006993,0.6896551724,0.9090909091,0.8,1,0.6666666667,1
0.9138261903,0.8703220191,0.7407407407,0.7142857143,0.7142857143,0.8,0.2857142857,0.1904761905,1
0.9251549635,0.8710801394,0.6756756757,0.7692307692,0.4761904762,1,0.5,0.3333333333,1
0.9162543522,0.7993605116,0.826446281,0.5714285714,0.7692307692,0.6666666667,1,0.6666666667,1
0.8993614534,0.8598452279,0.7751937984,0.7407407407,0.3846153846,0.8,1,0.6666666667,1
0.9270418096,0.8976660682,0.8474576271,0.7407407407,0.4166666667,0.6666666667,1,0.6666666667,1
0.9143275121,0.8703220191,0.6993006993,0.6666666667,0.5263157895,0.6666666667,1,0.6666666667,1
